datetime,year,month,day,hour,VOC,CO,Pb,MP,SO2,NOx
2020-01-06 07:00:00,2020,1,6,7,0.5427557715720286,0.4900863644333448,0.24269038932426706,0.6390489176988845,1.1506280203570716,0.5434262351785173
2020-01-06 08:00:00,2020,1,6,8,0.6601735374926851,0.08061643823535186,0.7177148886002631,0.3760668166213073,0.8374528534468693,0.4296441966872386
2020-01-06 09:00:00,2020,1,6,9,0.08297082602389655,0.27871261923177887,0.5972640114114822,0.5047529222980118,0.1235622162249232,0.7275804470580836
2020-01-06 10:00:00,2020,1,6,10,0.2519900252144028,-0.11700850310793937,0.22406810384432446,-0.14390901574767406,-0.3382701236528793,0.5399713295058444
2020-01-06 11:00:00,2020,1,6,11,-0.03715712534330212,0.21958097959498052,0.024669019887268162,-0.34957117962540535,0.2983538262387542,0.5206650295535127
2020-01-06 12:00:00,2020,1,6,12,-0.36452593577754977,-0.25991686478671194,-0.45567311543038147,-0.2863157715228112,0.4976973492132152,0.22349547077702947
2020-01-06 13:00:00,2020,1,6,13,-0.1676435003330376,0.07106538421341496,0.03640115127327287,-0.23662494936832085,0.16891945660447866,0.3680101434772933
2020-01-06 14:00:00,2020,1,6,14,0.203939506916826,0.27054424573637653,0.2595979484169371,0.1160045448766846,0.162900733131565,0.11953049510996944
2020-01-06 15:00:00,2020,1,6,15,0.38376598006162527,0.6935709600027129,0.6891108013483758,0.6355721631255993,-0.060318136465649264,0.17360238247747511
2020-01-06 16:00:00,2020,1,6,16,0.5743252488495783,0.9053849090933392,0.43783603496503193,0.48509991246337486,0.5629593664125438,0.27218696939315284
2020-01-06 17:00:00,2020,1,6,17,0.894381774754613,0.9096794314512244,0.4720358128052767,0.6733904015470571,0.5948056050014421,0.5514829596799089
2020-01-06 18:00:00,2020,1,6,18,1.1521032700016887,0.7134259636279047,0.5270765506290641,0.8955276880020362,0.8552635558356199,1.0606396458552432
2020-01-06 19:00:00,2020,1,6,19,1.1902374805364944,0.8190440062734146,1.4414761464635366,1.2316448061002814,1.1730770725944626,0.8928867187064947
2020-01-06 20:00:00,2020,1,6,20,1.896546595851063,1.752217449677151,1.8327035692589848,1.8683394874879498,1.2927679517828863,1.5488084606423729
2020-01-06 21:00:00,2020,1,6,21,1.5746686512344437,1.5670865514336283,1.5133020739085006,1.2088789237736652,1.914039956532517,1.9137485914677832
2020-01-06 22:00:00,2020,1,6,22,1.8018903290500652,1.4867028391733201,1.9830343563063542,1.6110562342635912,1.3823427106631039,1.374330845882406
2020-01-06 23:00:00,2020,1,6,23,2.35784918130474,2.3011577317784164,2.1256069489148324,2.3065881121364185,1.7590782547843578,2.173905785497048
2020-01-07 00:00:00,2020,1,7,0,2.306193989046086,2.037065033051735,1.5233247483726529,1.9650868610759633,2.113518454050499,1.8463770598139742
2020-01-07 01:00:00,2020,1,7,1,2.1698144098294345,2.4149381305821214,1.7158435042858393,2.212246355923381,2.2375316172762822,2.146871386243806
2020-01-07 02:00:00,2020,1,7,2,1.4662522910967397,1.944899776383115,2.0642917891616266,2.037452038658798,1.9255575969455905,2.0504812012853035
2020-01-07 03:00:00,2020,1,7,3,2.126589394931221,2.158387059126894,2.206920794282123,1.8650758409475285,1.409556262876934,1.6587295493865537
2020-01-07 04:00:00,2020,1,7,4,1.7142412995491114,1.548530773975207,1.2994941115775673,1.46284813039212,1.249462727368033,1.6200540134949848
2020-01-07 05:00:00,2020,1,7,5,1.7576660516703873,0.9308070525214697,1.6833759575097473,1.747555534402092,1.737414495370091,1.3284290341977743
2020-01-07 06:00:00,2020,1,7,6,0.6494483046579937,1.4639699430759436,0.9818242610481628,0.8233116601666685,1.4202141338128227,1.2491596516443115
2020-01-07 07:00:00,2020,1,7,7,1.1093070122656936,0.33098139167184665,0.35463894996736073,0.891843033309234,1.014039733941485,0.89119796018466
2020-01-07 08:00:00,2020,1,7,8,0.162492934676375,0.18265417338282747,0.49159503234486707,0.17921444749769028,0.07023816616133555,0.08402420349063772
2020-01-07 09:00:00,2020,1,7,9,0.40845278309729666,0.7887961033567117,0.10700102396135497,-0.027336777439389393,0.47791153501146216,-0.19305655669723104
2020-01-07 10:00:00,2020,1,7,10,-0.24220542093499725,0.4125714194144107,0.31137365837499514,0.5080745477816231,0.3497461496072121,0.04113529061126725
2020-01-07 11:00:00,2020,1,7,11,0.38208240303316615,0.3749009906022112,-0.44619914910601416,0.32770156890475527,-0.24143501166314146,-0.3666077604708992
2020-01-07 12:00:00,2020,1,7,12,0.3073189587250107,-0.028514119090980006,0.2248986168178807,0.47187541198294536,-0.36512671329605617,0.37771127615432154
2020-01-07 13:00:00,2020,1,7,13,0.10317491232552495,-0.08724617569748766,0.327531972307007,-0.19488512571127853,-0.40727163328263,0.31034295556588515
2020-01-07 14:00:00,2020,1,7,14,0.04115789344156079,-0.09450819885875023,0.0421254255811821,0.1734792939210275,-0.24553114285531225,-0.12936397464295085
2020-01-07 15:00:00,2020,1,7,15,-0.13793978573140991,-0.1532727672715964,0.5371970689547358,0.10015120383393067,0.7490177315336879,0.2794353795063507
2020-01-07 16:00:00,2020,1,7,16,0.6974287731445632,0.0473173756039354,0.8423429955757411,0.9839421269308233,0.5048284657771396,0.4665272774582419
2020-01-07 17:00:00,2020,1,7,17,0.6947236375755481,0.5691690411648482,0.6604644058741962,0.6207142686141371,1.0557091615156642,0.868236255065324
2020-01-07 18:00:00,2020,1,7,18,1.2220555994703477,0.7238770904060302,1.1618547796788392,0.7168322786135759,1.099682050930181,0.8307334545301819
2020-01-07 19:00:00,2020,1,7,19,1.6252013710311495,1.4256080489560106,1.3425608713338306,1.5061543402691446,1.726896246466185,1.727793750308514
2020-01-07 20:00:00,2020,1,7,20,1.9755215050028858,1.1696209022789397,1.7778778468802467,1.1592976903528345,1.4538941292663785,1.3483521536926366
2020-01-07 21:00:00,2020,1,7,21,2.062910123579158,2.116157388794422,1.238769798124163,1.692665246968955,1.55452675946948,1.718204138543879
2020-01-07 22:00:00,2020,1,7,22,1.3777394879694405,2.33375194728592,2.0552998431126053,2.1928748324196965,1.5432375435585013,2.2812762898403953
2020-01-07 23:00:00,2020,1,7,23,1.8259038907674319,1.9408180510039221,1.7305728873052368,2.0379215387493614,2.147240903472691,2.4273172929474205
2020-01-08 00:00:00,2020,1,8,0,2.229990562424058,1.5511162479036618,2.0957162024396236,2.36103234029558,1.8299816000303561,1.9917948927711706
2020-01-08 01:00:00,2020,1,8,1,1.6375555035505087,1.6365602577161678,2.290378378649909,1.9673277785156662,2.0068361085384954,1.7035239602995171
2020-01-08 02:00:00,2020,1,8,2,1.887062009988568,1.6332004682714458,1.9014229412965278,1.4511188112937696,1.8678985530793866,1.4846659252167589
2020-01-08 03:00:00,2020,1,8,3,1.261444769525801,2.083084769315512,1.8692440757473112,2.068319334530212,2.045954941171299,1.382466993086323
2020-01-08 04:00:00,2020,1,8,4,1.1999965248964002,1.8882689614246793,1.8107941234580416,1.3341914881046988,1.804613256013392,1.966972703995716
2020-01-08 05:00:00,2020,1,8,5,0.7773408395631347,1.725116138195504,0.7956206821328965,1.4575998698924724,0.8444888433405969,0.7984035619109403
2020-01-08 06:00:00,2020,1,8,6,1.2936977033574206,0.7626456515920524,1.033070862112698,1.1720969792403508,1.1132209864651283,1.3416410342293783
2020-01-08 07:00:00,2020,1,8,7,0.46510564295785944,0.4170025545988241,0.6684613869328693,0.7717280188904982,0.9039959248585052,1.1543936894215547
2020-01-08 08:00:00,2020,1,8,8,0.34535168069690286,0.5248278190377265,0.7706530825163196,0.8713649720037997,0.04482848087992314,0.08914447379955853
2020-01-08 09:00:00,2020,1,8,9,0.7209745122790434,0.1372517655444359,0.7634794484143863,0.6713940313674913,0.2437095504627415,0.5248523949450665
2020-01-08 10:00:00,2020,1,8,10,0.338388998139094,0.03210596431858609,0.058377497760543295,0.35501627292515586,0.30637850921599924,-0.24370919976893785
2020-01-08 11:00:00,2020,1,8,11,-0.4340868967577604,-0.013534871921622893,-0.19929422864979301,-0.022996897676855033,0.033562532648770904,0.11521523158756747
2020-01-08 12:00:00,2020,1,8,12,-0.33530584350208725,-0.43909914862874244,0.1282996990827281,-0.43432251666540034,-0.3275713976772092,-0.18939834642978248
2020-01-08 13:00:00,2020,1,8,13,0.15555257521069515,-0.141326163457203,0.06432241513194309,0.01380826021292142,-0.17651468268148934,0.1891735224998468
2020-01-08 14:00:00,2020,1,8,14,0.21120318481972872,0.37718753682695244,0.09201116171141338,0.21520041769480686,-0.21322321965149343,0.47478278919075007
2020-01-08 15:00:00,2020,1,8,15,0.03078604018796066,0.27155134271870446,-0.14526232624384977,-0.060712662569983256,-0.02872805848382548,-0.07947772128916403
